White Population (Estimated) Rate,Black or African American Population (Estimated) Rate,American Indian and Alaska Native Population (Estimated) Rate,Asian Population (Estimated) Rate,Native Hawaiian and Other Pacific Islander Population (Estimated) Rate,Hispanic Population (Estimated) Rate,US Census Population Estimate Rate,Total Employment (Number of Jobs) Rate,Personal Income Rate,Personal Consumption Expenditures Rate,Total Educational Attainment Estimate Rate,Total Opioid Claims Rate,Total Claims Rate,Opioid Prescribing Rate,Long Acting Total Opioid Claims Rate,Long Acting Opioid Prescribing Rate,Total Opioid Prescriptions Rate,Any Opioid Overdose Rate,Prescription Opioid Overdose Rate, Synthetic Opioids other than Methadone (primarily fentanyl) Overdose Rate,2013,2014,2015,2016,2017,2018,2019,2020,2021,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.787763911,0.146867925,0.021154183,0.069631128,0.004910987,0.18448587,1,0.614123683,0.056575609,0.04383615,0.68497731,0.067185244,2.070377956,0.0325,0.009502417,0.1414,0.468939735,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70652521,0.276466723,0.014116441,0.018966313,0.001805433,0.045492989,0.014948271,0.5525887,0.044129797,0.036147792,0.684613277,0.045702649,1.472990537,0.031,0.002100056,0.046,0.86410987,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.717227165,0.053373555,0.202046611,0.086212843,0.020419764,0.072535145,0.002234347,0.619876146,0.061418506,0.05144949,0.659836451,0.089134041,1.95426818,0.0456,0.011270401,0.1264,0.384807587,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.851071533,0.063427449,0.062867783,0.047597432,0.005100905,0.316873251,0.022208888,0.538950852,0.046663073,0.03939646,0.678091945,0.081615032,2.050871227,0.0398,0.006077202,0.0745,0.457647676,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.810136429,0.165824392,0.020464848,0.020969982,0.004807041,0.078329088,0.009201064,0.550787243,0.044078802,0.034478357,0.674103314,0.071729916,1.660994676,0.0432,0.002690844,0.0375,0.831205054,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.755904655,0.076801003,0.0276196,0.176229619,0.009255201,0.39492454,0.120115785,0.614263085,0.065100943,0.048613527,0.683050317,0.070082949,2.199780742,0.0319,0.004419588,0.0631,0.315847182,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89830452,0.057753375,0.027639557,0.046643163,0.003957985,0.218269872,0.017538717,0.676349304,0.061881074,0.047372834,0.690275708,0.072809242,1.320083612,0.0552,0.006739271,0.0926,0.413977042,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.818665449,0.137159277,0.012112937,0.056497408,0.002290788,0.168522516,0.010861093,0.644390304,0.076404296,0.051834257,0.700057375,0.082579132,2.594030547,0.0318,0.006449203,0.0781,0.39447345,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.713544418,0.249501366,0.013838889,0.04759857,0.002118427,0.095622054,0.002974654,0.61716571,0.054473475,0.046827786,0.703730439,0.092354823,2.858527156,0.0323,0.014695884,0.1591,0.50366962,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.480757582,0.475887854,0.013924403,0.055892457,0.002641711,0.11221555,0.002157138,1.292210552,0.082178544,0.069351065,0.713226771,0.083581714,3.006373429,0.0278,0.003340614,0.04,0.300831765,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.791547119,0.181936479,0.010231455,0.03698869,0.002701463,0.263532721,0.065458713,0.593761481,0.054210407,0.044866317,0.720475603,0.032239959,1.248750143,0.0258,0.002306852,0.0716,0.484614083,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.620369457,0.338897556,0.011483889,0.05019458,0.002218381,0.098675388,0.032369937,0.602086654,0.049152429,0.039110305,0.666184482,0.05613134,1.469309429,0.0382,0.003310306,0.059,0.598186962,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.435192478,0.036075487,0.026667561,0.573107095,0.269823363,0.106571349,0.004311562,0.645669197,0.056300407,0.047298948,0.704053009,0.060821622,1.556946627,0.0391,0.005579201,0.0917,0.315371764,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953516931,0.014647916,0.028767621,0.024709624,0.004430259,0.128274066,0.00544897,0.59455077,0.046410685,0.035739327,0.654531989,0.047012398,1.297754128,0.0362,0.003726538,0.0793,0.595687121,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.78663398,0.156796426,0.011168612,0.066387848,0.001485275,0.175248995,0.038580144,0.620434393,0.05928275,0.045242309,0.686404226,0.066893887,2.015050821,0.0332,0.002228465,0.0333,0.411889476,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.868607386,0.11240839,0.009897029,0.030861045,0.001450451,0.072701274,0.020500749,0.589748492,0.048971105,0.038586973,0.668846874,0.080885929,2.205518785,0.0367,0.004654131,0.0575,0.60422002,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.923464899,0.051346121,0.010682695,0.031638855,0.002303776,0.062840312,0.009623234,0.655294538,0.050753514,0.038506664,0.671922613,0.086906047,1.863559455,0.0466,0.039969667,0.4599,0.427384704,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.891511295,0.076383756,0.023911338,0.038932101,0.002368646,0.122251157,0.008871061,0.660609379,0.053259643,0.039321439,0.658538059,0.036602595,1.10820168,0.033,0.002837293,0.0775,0.62709162,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.893330009,0.096731804,0.008623664,0.020035127,0.001678538,0.039063623,0.013621496,0.570157937,0.04412808,0.036844631,0.681620492,0.147529987,4.94970312,0.0298,0.004021157,0.0273,0.732542324,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64183793,0.337331228,0.014052597,0.022334185,0.001403735,0.053017795,0.014187816,0.583384228,0.047731966,0.037785515,0.674110966,0.132966317,4.081469253,0.0326,0.003073449,0.0231,0.742377935,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.960968813,0.023009132,0.015504135,0.017779413,0.000971934,0.017610736,0.004098834,0.626002214,0.051169962,0.046083878,0.736494349,0.053458615,1.567275983,0.0341,0.007508712,0.1405,0.444578197,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.609602649,0.327950303,0.013415131,0.077576147,0.002390935,0.106329792,0.018441674,0.618425012,0.063431415,0.046258353,0.690980972,0.085410063,2.25779849,0.0378,0.008853412,0.1037,0.422994791,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.828834949,0.104913745,0.010881548,0.080556987,0.002350149,0.123991517,0.02099986,0.706742522,0.074506036,0.054568526,0.703503743,0.053493294,2.383445956,0.0224,0.005129021,0.0959,0.340154285,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81573182,0.154529262,0.01586322,0.040161165,0.001252204,0.052900936,0.030410856,0.57219332,0.04960228,0.042287408,0.690512624,0.103992621,2.736879726,0.038,0.005866921,0.0564,0.558851534,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.861589776,0.083250459,0.022046779,0.059415931,0.001676225,0.055873588,0.017178003,0.670704513,0.059027105,0.046387295,0.682123377,0.056866132,2.025026538,0.0281,0.004511305,0.0793,0.305324081,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.60187991,0.385663349,0.010633508,0.014287024,0.001282978,0.033613959,0.009070836,0.539686196,0.039322993,0.03239565,0.66471226,0.065974152,1.797411346,0.0367,0.003094123,0.0469,0.647312646,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850489417,0.130240576,0.014292054,0.027364007,0.0026752,0.043760133,0.018702147,0.615499452,0.049024009,0.040974241,0.684989679,0.057761818,1.781313498,0.0324,0.004576845,0.0792,0.578440919,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.91509761,0.011539795,0.084543552,0.015345899,0.002291325,0.040452359,0.003259291,0.64104687,0.050539517,0.042514926,0.693331514,0.280809776,2.850513446,0.0985,0.169203914,0.6026,0.525755451,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.903195795,0.063907096,0.022643411,0.033788151,0.002284004,0.113654298,0.005886064,0.687368795,0.054808957,0.041689335,0.658071553,0.038852389,1.25210044,0.031,0.00455145,0.1171,0.480207972,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.776264887,0.119475044,0.027809566,0.109218703,0.015407159,0.291383606,0.009413613,0.609604529,0.052230851,0.040676647,0.69124047,0.091440938,1.8721552,0.0488,0.007926178,0.0867,0.495880478,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.947473624,0.024780586,0.009210873,0.035457527,0.001172119,0.040115874,0.004144559,0.654088124,0.065273302,0.052824734,0.719989888,0.035767643,1.474066034,0.0243,0.004924371,0.1377,0.404248142,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73817732,0.163912688,0.011521542,0.108032969,0.002263797,0.208839289,0.027080252,0.626598058,0.071266743,0.051427717,0.696327674,0.055807401,2.113157103,0.0264,0.004684714,0.0839,0.350906812,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.841304723,0.034402663,0.122810928,0.025114377,0.00312102,0.491962885,0.00639489,0.531923183,0.043747434,0.036119533,0.679160273,0.096251061,2.389971776,0.0403,0.003479178,0.0361,0.442375671,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.717860605,0.192330617,0.016382667,0.09911617,0.002717137,0.19272634,0.059279182,0.654866784,0.069993805,0.051911437,0.702083031,0.05849768,3.368837111,0.0174,0.004614314,0.0789,0.31942877,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.724946064,0.235865768,0.023399201,0.037756928,0.002257607,0.097685219,0.03198424,0.585548629,0.048133675,0.038755282,0.684393314,0.049529567,1.477378886,0.0335,0.00564897,0.1141,0.575751444,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.889132723,0.041380132,0.067647475,0.022204357,0.001863239,0.041287167,0.002326087,0.761277634,0.058066658,0.045550618,0.660415281,0.038928985,1.247379944,0.0312,0.00123343,0.0317,0.382042466,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.838832055,0.145718119,0.009224891,0.02999964,0.00127833,0.040222436,0.035624246,0.604591781,0.050428371,0.040577738,0.688222988,0.090887647,3.595813434,0.0253,0.004677037,0.0515,0.488422826,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.796596844,0.094774478,0.139751143,0.030773282,0.003483496,0.110614956,0.012063097,0.583327442,0.048439105,0.035048815,0.661312362,0.059796863,1.352545374,0.0442,0.004834528,0.0808,0.665463168,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.904335886,0.032589711,0.034830873,0.06380185,0.008510677,0.134447676,0.012841095,0.611766612,0.052716054,0.042765071,0.708737141,0.090520043,2.177093562,0.0416,0.009643473,0.1065,0.523410172,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.835404152,0.134314534,0.009147126,0.042977266,0.001567871,0.078143538,0.038981771,0.607281589,0.057809092,0.046326465,0.705376868,0.048258118,2.52066778,0.0191,0.004688612,0.0972,0.445232994,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.862034781,0.103637642,0.019080326,0.044645507,0.003410644,0.163155219,0.003222849,0.615215308,0.057748654,0.044452719,0.705898363,0.067855651,3.023232825,0.0224,0.005546431,0.0817,0.37686716,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.702211954,0.28096757,0.011278472,0.023111843,0.001858967,0.059545511,0.015708899,0.558846556,0.045955447,0.038063715,0.690851081,0.034552016,1.255185352,0.0275,0.00250693,0.0726,0.608229208,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.86608569,0.030660773,0.10447884,0.020034336,0.001809211,0.042103329,0.002701937,0.687979286,0.055005653,0.042264974,0.66284647,0.029782658,0.979398666,0.0304,0.002961245,0.0994,0.435571232,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.80246489,0.181390783,0.011256126,0.024396789,0.001780442,0.057300641,0.020803234,0.610368613,0.049574391,0.038087631,0.687223814,0.049951796,2.048631214,0.0244,0.001817044,0.0364,0.75292186,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.805510192,0.138374703,0.01674428,0.059343852,0.002686223,0.39761479,0.088285561,0.617579129,0.053834981,0.04041932,0.647624225,0.025229661,1.027159092,0.0246,0.001110609,0.044,0.445966222,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.931326351,0.021717978,0.023005991,0.037562165,0.01594096,0.14423845,0.009756597,0.656504389,0.049024797,0.037373021,0.596741632,0.035312044,0.819047863,0.0431,0.003381425,0.0958,0.541328964,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.961813712,0.020884678,0.012960583,0.024419674,0.001022361,0.02038151,0.001900667,0.694567388,0.057022239,0.049225057,0.713982623,0.075523279,2.349749858,0.0321,0.01111777,0.1472,0.372695282,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.720316218,0.21443412,0.012763886,0.081824038,0.002596696,0.097517461,0.026061107,0.622858476,0.059354371,0.044030357,0.686338987,0.204926185,1.980607229,0.1035,0.164853689,0.8045,0.4091161,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.829176136,0.059404068,0.034751138,0.117795531,0.01308257,0.130249261,0.02319016,0.603139943,0.064397236,0.047538266,0.69481315,0.075571603,1.851254081,0.0408,0.006179124,0.0818,0.440179858,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.950522013,0.046408799,0.008431634,0.011213399,0.000883993,0.017357902,0.005467862,0.491089049,0.043074413,0.037873114,0.713592382,0.11066568,5.153754631,0.0215,0.004234477,0.0383,0.577992194,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.888828398,0.077555965,0.018233415,0.035153773,0.001301553,0.070942099,0.017740023,0.638395277,0.053397661,0.041877759,0.689368901,0.086047391,1.826582547,0.0471,0.017880599,0.2078,0.396414437,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.94424391,0.019597805,0.037964821,0.017051762,0.002471919,0.101029794,0.001766869,0.703381737,0.063589006,0.042760586,0.672015597,0.03380186,0.762485434,0.0443,0.003668232,0.1085,0.495933572,0.155,0.04,0.114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.789013823,0.146109635,0.021015971,0.068552556,0.004847781,0.18247521,1,0.612817598,0.054066673,0.042543924,0.6827808,0.077368888,2.098569323,0.0369,0.007363971,0.0952,0.51664137,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.706905963,0.276373428,0.013973875,0.018618341,0.001778958,0.044400555,0.014966513,0.550414709,0.042258324,0.034915431,0.682280828,0.062577326,1.496324945,0.0418,0.002575421,0.0412,0.949535615,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.718659723,0.05352663,0.201174548,0.085447935,0.019961337,0.07214807,0.002253788,0.617378744,0.059706445,0.049739759,0.658888388,0.109133018,1.895765004,0.0576,0.014573242,0.1335,0.457416538,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.853285797,0.062222894,0.063029401,0.046735112,0.005007657,0.315296498,0.0219198,0.538053926,0.04423314,0.038156058,0.675621156,0.10121928,2.135778761,0.0474,0.008061162,0.0796,0.507024344,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.810785014,0.165679059,0.020251906,0.020632695,0.004623259,0.076912887,0.009216062,0.550505766,0.043169472,0.033759915,0.671258608,0.085038615,1.634171281,0.052,0.004086103,0.0481,0.894561745,0.146,0.05,0.099,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
